2026-07-22 19:20:18,880 | INFO | app.nodes.validation | Validation Node started — 1 rows, 2 columns
2026-07-23 02:15:37,419 | INFO | app.nodes.validation | Validation complete — Health Score: 100.0/100 (Grade A)
2026-07-23 02:15:37,422 | INFO | app.nodes.cleaning | Starting data cleaning on dataset with 1000 rows and 10 columns.
2026-07-23 02:15:37,478 | INFO | app.nodes.cleaning | Data cleaning completed successfully. Rows: 1000 -> 1000. Columns converted: 0.
2026-07-23 02:15:37,483 | INFO | app.nodes.profiling | Profiling Node started — 1000 rows, 10 columns
2026-07-23 02:15:37,544 | INFO | app.nodes.profiling | Profiling complete — Analyzed 1 numeric, 8 categorical, and 1 datetime column(s).
2026-07-23 02:15:37,546 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-23 02:15:41,252 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:15:41,342 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 5 analyses and 6 charts
2026-07-23 02:15:41,352 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-23 02:15:41,564 | WARNING | matplotlib.font_manager | findfont: Failed to find font weight medium, now using 400.
2026-07-23 02:15:42,499 | INFO | app.nodes.visualization | Rendered chart [1]: line_chart -> outputs\charts\chart_1_line_chart.png
2026-07-23 02:15:43,456 | INFO | app.nodes.visualization | Rendered chart [2]: bar_chart -> outputs\charts\chart_2_bar_chart.png
2026-07-23 02:15:44,668 | INFO | app.nodes.visualization | Rendered chart [3]: bar_chart -> outputs\charts\chart_3_bar_chart.png
2026-07-23 02:15:46,410 | INFO | app.nodes.visualization | Rendered chart [4]: bar_chart -> outputs\charts\chart_4_bar_chart.png
2026-07-23 02:15:47,759 | INFO | app.nodes.visualization | Rendered chart [5]: bar_chart -> outputs\charts\chart_5_bar_chart.png
2026-07-23 02:15:49,141 | INFO | app.nodes.visualization | Rendered chart [6]: bar -> outputs\charts\chart_6_bar.png
2026-07-23 02:15:49,142 | INFO | app.nodes.visualization | Visualization Node completed — 6 generated, 0 failed.
2026-07-23 02:27:32,824 | INFO | app.nodes.file_loader | Attempting to load file: sample_data/Sales-Export_2019-2020.csv (Extension: .csv)
2026-07-23 02:27:32,838 | INFO | app.nodes.file_loader | Successfully read CSV using 'utf-8' encoding.
2026-07-23 02:27:33,043 | INFO | app.nodes.file_loader | Converted column 'date' to datetime (valid ratio: 100.00%).
2026-07-23 02:27:33,044 | INFO | app.nodes.file_loader | File successfully loaded into DataFrame. Dimensions: 1000 rows x 10 columns.
2026-07-23 02:27:33,047 | INFO | app.nodes.validation | Validation Node started — 1000 rows, 10 columns
2026-07-23 02:27:33,068 | INFO | app.nodes.validation | Validation complete — Health Score: 100.0/100 (Grade A)
2026-07-23 02:27:33,074 | INFO | app.nodes.cleaning | Starting data cleaning on dataset with 1000 rows and 10 columns.
2026-07-23 02:27:33,116 | INFO | app.nodes.cleaning | Data cleaning completed successfully. Rows: 1000 -> 1000. Columns converted: 0.
2026-07-23 02:27:33,119 | INFO | app.nodes.profiling | Profiling Node started — 1000 rows, 10 columns
2026-07-23 02:27:33,175 | INFO | app.nodes.profiling | Profiling complete — Analyzed 1 numeric, 8 categorical, and 1 datetime column(s).
2026-07-23 02:27:33,177 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-23 02:27:37,164 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:27:37,255 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 5 analyses and 5 charts
2026-07-23 02:27:37,267 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-23 02:27:37,340 | INFO | app.nodes.statistics | Statistics Node completed — produced 5 analyses (0 unsupported).
2026-07-23 02:27:37,527 | WARNING | matplotlib.font_manager | findfont: Failed to find font weight medium, now using 400.
2026-07-23 02:27:38,363 | INFO | app.nodes.visualization | Rendered chart [1]: line -> outputs\charts\chart_1_line.png
2026-07-23 02:27:39,240 | INFO | app.nodes.visualization | Rendered chart [2]: bar -> outputs\charts\chart_2_bar.png
2026-07-23 02:27:40,225 | INFO | app.nodes.visualization | Rendered chart [3]: bar -> outputs\charts\chart_3_bar.png
2026-07-23 02:27:40,928 | INFO | app.nodes.visualization | Rendered chart [4]: bar -> outputs\charts\chart_4_bar.png
2026-07-23 02:27:41,906 | INFO | app.nodes.visualization | Rendered chart [5]: histogram -> outputs\charts\chart_5_histogram.png
2026-07-23 02:27:41,907 | INFO | app.nodes.visualization | Visualization Node completed — 5 generated, 0 failed.
2026-07-23 02:31:31,389 | INFO | app.nodes.file_loader | Attempting to load file: sample_data/Sales-Export_2019-2020.csv (Extension: .csv)
2026-07-23 02:31:31,405 | INFO | app.nodes.file_loader | Successfully read CSV using 'utf-8' encoding.
2026-07-23 02:31:31,731 | INFO | app.nodes.file_loader | Converted column 'date' to datetime (valid ratio: 100.00%).
2026-07-23 02:31:31,736 | INFO | app.nodes.file_loader | File successfully loaded into DataFrame. Dimensions: 1000 rows x 10 columns.
2026-07-23 02:31:31,739 | INFO | app.nodes.validation | Validation Node started — 1000 rows, 10 columns
2026-07-23 02:31:31,771 | INFO | app.nodes.validation | Validation complete — Health Score: 100.0/100 (Grade A)
2026-07-23 02:31:31,778 | INFO | app.nodes.cleaning | Starting data cleaning on dataset with 1000 rows and 10 columns.
2026-07-23 02:31:31,848 | INFO | app.nodes.cleaning | Data cleaning completed successfully. Rows: 1000 -> 1000. Columns converted: 0.
2026-07-23 02:31:31,852 | INFO | app.nodes.profiling | Profiling Node started — 1000 rows, 10 columns
2026-07-23 02:31:31,911 | INFO | app.nodes.profiling | Profiling complete — Analyzed 1 numeric, 8 categorical, and 1 datetime column(s).
2026-07-23 02:31:31,914 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-23 02:31:34,810 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:31:34,886 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 6 analyses and 6 charts
2026-07-23 02:31:34,900 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-23 02:31:34,967 | INFO | app.nodes.statistics | Statistics Node completed — produced 6 analyses (0 unsupported).
2026-07-23 02:31:35,125 | WARNING | matplotlib.font_manager | findfont: Failed to find font weight medium, now using 400.
2026-07-23 02:31:35,636 | INFO | app.nodes.visualization | Rendered chart [1]: line -> outputs\charts\chart_1_line.png
2026-07-23 02:31:36,240 | INFO | app.nodes.visualization | Rendered chart [2]: bar -> outputs\charts\chart_2_bar.png
2026-07-23 02:31:36,870 | INFO | app.nodes.visualization | Rendered chart [3]: bar -> outputs\charts\chart_3_bar.png
2026-07-23 02:31:37,308 | INFO | app.nodes.visualization | Rendered chart [4]: bar -> outputs\charts\chart_4_bar.png
2026-07-23 02:31:37,867 | INFO | app.nodes.visualization | Rendered chart [5]: bar -> outputs\charts\chart_5_bar.png
2026-07-23 02:31:38,754 | INFO | app.nodes.visualization | Rendered chart [6]: bar -> outputs\charts\chart_6_bar.png
2026-07-23 02:31:38,754 | INFO | app.nodes.visualization | Visualization Node completed — 6 generated, 0 failed.
2026-07-23 02:31:42,161 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:31:45,816 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 02:31:45,817 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 1.000000 seconds
2026-07-23 02:31:47,165 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:31:47,326 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-23 02:31:49,863 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 02:31:49,865 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 11.000000 seconds
2026-07-23 02:32:01,143 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 02:32:01,144 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-07-23 02:32:04,700 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:32:04,708 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 6 analyses and 6 charts
2026-07-23 02:32:04,727 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-23 02:32:04,790 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-23 02:32:04,800 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-23 02:32:04,858 | INFO | app.nodes.statistics | Statistics Node completed — produced 6 analyses (0 unsupported).
2026-07-23 02:32:06,355 | INFO | app.nodes.visualization | Rendered chart [1]: line chart -> outputs\charts\chart_1_line chart.png
2026-07-23 02:32:07,496 | INFO | app.nodes.visualization | Rendered chart [2]: bar chart -> outputs\charts\chart_2_bar chart.png
2026-07-23 02:32:08,728 | INFO | app.nodes.visualization | Rendered chart [3]: bar chart -> outputs\charts\chart_3_bar chart.png
2026-07-23 02:32:09,511 | INFO | app.nodes.visualization | Rendered chart [4]: bar chart -> outputs\charts\chart_4_bar chart.png
2026-07-23 02:32:10,841 | INFO | app.nodes.visualization | Rendered chart [5]: bar chart -> outputs\charts\chart_5_bar chart.png
2026-07-23 02:32:11,973 | INFO | app.nodes.visualization | Rendered chart [6]: bar -> outputs\charts\chart_6_bar.png
2026-07-23 02:32:11,974 | INFO | app.nodes.visualization | Visualization Node completed — 6 generated, 0 failed.
2026-07-23 02:32:14,984 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 02:32:14,986 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 12.000000 seconds
2026-07-23 02:32:28,118 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:32:31,885 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 02:32:31,886 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 22.000000 seconds
2026-07-23 02:32:54,467 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:32:54,477 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-23 02:32:56,496 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 02:32:56,498 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 16.000000 seconds
2026-07-23 02:33:14,847 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:33:14,850 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 6 analyses and 6 charts
2026-07-23 02:33:14,861 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-23 02:33:15,029 | INFO | app.nodes.statistics | Statistics Node completed — produced 6 analyses (0 unsupported).
2026-07-23 02:33:16,042 | INFO | app.nodes.visualization | Rendered chart [1]: line_chart -> outputs\charts\chart_1_line_chart.png
2026-07-23 02:33:17,178 | INFO | app.nodes.visualization | Rendered chart [2]: bar_chart -> outputs\charts\chart_2_bar_chart.png
2026-07-23 02:33:18,354 | INFO | app.nodes.visualization | Rendered chart [3]: bar_chart -> outputs\charts\chart_3_bar_chart.png
2026-07-23 02:33:19,335 | INFO | app.nodes.visualization | Rendered chart [4]: bar_chart -> outputs\charts\chart_4_bar_chart.png
2026-07-23 02:33:19,373 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-23 02:33:19,388 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-23 02:33:20,947 | INFO | app.nodes.visualization | Rendered chart [5]: bar_chart -> outputs\charts\chart_5_bar_chart.png
2026-07-23 02:33:21,827 | INFO | app.nodes.visualization | Rendered chart [6]: histogram -> outputs\charts\chart_6_histogram.png
2026-07-23 02:33:21,828 | INFO | app.nodes.visualization | Visualization Node completed — 6 generated, 0 failed.
2026-07-23 02:33:24,623 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 02:33:24,643 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 11.000000 seconds
2026-07-23 02:33:37,339 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:33:37,370 | INFO | app.nodes.report_generator | Report Generator Node started
2026-07-23 02:33:39,208 | INFO | app.nodes.report_generator | Report successfully compiled and saved to: outputs/reports\report_ae32734e.pdf
2026-07-23 02:37:53,471 | INFO | app.nodes.file_loader | Attempting to load file: sample_data/Sales-Export_2019-2020.csv (Extension: .csv)
2026-07-23 02:37:53,480 | INFO | app.nodes.file_loader | Successfully read CSV using 'utf-8' encoding.
2026-07-23 02:37:53,879 | INFO | app.nodes.file_loader | Converted column 'date' to datetime (valid ratio: 100.00%).
2026-07-23 02:37:53,881 | INFO | app.nodes.file_loader | File successfully loaded into DataFrame. Dimensions: 1000 rows x 10 columns.
2026-07-23 02:37:53,886 | INFO | app.nodes.validation | Validation Node started — 1000 rows, 10 columns
2026-07-23 02:37:53,920 | INFO | app.nodes.validation | Validation complete — Health Score: 100.0/100 (Grade A)
2026-07-23 02:37:53,928 | INFO | app.nodes.cleaning | Starting data cleaning on dataset with 1000 rows and 10 columns.
2026-07-23 02:37:54,014 | INFO | app.nodes.cleaning | Data cleaning completed successfully. Rows: 1000 -> 1000. Columns converted: 0.
2026-07-23 02:37:54,016 | INFO | app.nodes.profiling | Profiling Node started — 1000 rows, 10 columns
2026-07-23 02:37:54,348 | INFO | app.nodes.profiling | Profiling complete — Analyzed 1 numeric, 8 categorical, and 1 datetime column(s).
2026-07-23 02:37:54,365 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-23 02:38:03,600 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:38:03,655 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 5 analyses and 6 charts
2026-07-23 02:38:03,670 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-23 02:38:03,755 | INFO | app.nodes.statistics | Statistics Node completed — produced 5 analyses (0 unsupported).
2026-07-23 02:38:03,963 | WARNING | matplotlib.font_manager | findfont: Failed to find font weight medium, now using 400.
2026-07-23 02:38:05,044 | INFO | app.nodes.visualization | Rendered chart [1]: line_chart -> outputs\charts\chart_1_line_chart.png
2026-07-23 02:38:06,501 | INFO | app.nodes.visualization | Rendered chart [2]: bar_chart -> outputs\charts\chart_2_bar_chart.png
2026-07-23 02:38:07,384 | INFO | app.nodes.visualization | Rendered chart [3]: bar_chart -> outputs\charts\chart_3_bar_chart.png
2026-07-23 02:38:08,268 | INFO | app.nodes.visualization | Rendered chart [4]: bar_chart -> outputs\charts\chart_4_bar_chart.png
2026-07-23 02:38:09,580 | INFO | app.nodes.visualization | Rendered chart [5]: bar_chart -> outputs\charts\chart_5_bar_chart.png
2026-07-23 02:38:10,853 | INFO | app.nodes.visualization | Rendered chart [6]: bar -> outputs\charts\chart_6_bar.png
2026-07-23 02:38:10,854 | INFO | app.nodes.visualization | Visualization Node completed — 6 generated, 0 failed.
2026-07-23 02:38:13,447 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:38:15,266 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:38:15,270 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-23 02:38:16,509 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 02:38:16,511 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 9.000000 seconds
2026-07-23 02:38:26,097 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:38:26,103 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 6 analyses and 6 charts
2026-07-23 02:38:26,125 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-23 02:38:26,218 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-23 02:38:26,226 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-23 02:38:26,271 | INFO | app.nodes.statistics | Statistics Node completed — produced 6 analyses (0 unsupported).
2026-07-23 02:38:26,742 | INFO | app.nodes.visualization | Rendered chart [1]: line chart -> outputs\charts\chart_1_line chart.png
2026-07-23 02:38:27,169 | INFO | app.nodes.visualization | Rendered chart [2]: bar chart -> outputs\charts\chart_2_bar chart.png
2026-07-23 02:38:27,636 | INFO | app.nodes.visualization | Rendered chart [3]: bar chart -> outputs\charts\chart_3_bar chart.png
2026-07-23 02:38:28,083 | INFO | app.nodes.visualization | Rendered chart [4]: bar chart -> outputs\charts\chart_4_bar chart.png
2026-07-23 02:38:28,401 | INFO | app.nodes.visualization | Rendered chart [5]: bar chart -> outputs\charts\chart_5_bar chart.png
2026-07-23 02:38:28,971 | INFO | app.nodes.visualization | Rendered chart [6]: bar -> outputs\charts\chart_6_bar.png
2026-07-23 02:38:28,971 | INFO | app.nodes.visualization | Visualization Node completed — 6 generated, 0 failed.
2026-07-23 02:38:30,046 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 02:38:30,047 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 19.000000 seconds
2026-07-23 02:38:49,752 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:38:52,096 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 02:38:52,431 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 25.000000 seconds
2026-07-23 02:39:17,903 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:39:17,916 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-23 02:39:20,105 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 02:39:20,112 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 15.000000 seconds
2026-07-23 02:39:35,924 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:39:35,928 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 6 analyses and 6 charts
2026-07-23 02:39:35,936 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-23 02:39:35,984 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-23 02:39:35,988 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-23 02:39:36,066 | INFO | app.nodes.statistics | Statistics Node completed — produced 6 analyses (0 unsupported).
2026-07-23 02:39:36,916 | INFO | app.nodes.visualization | Rendered chart [1]: line chart -> outputs\charts\chart_1_line chart.png
2026-07-23 02:39:37,641 | INFO | app.nodes.visualization | Rendered chart [2]: bar chart -> outputs\charts\chart_2_bar chart.png
2026-07-23 02:39:38,373 | INFO | app.nodes.visualization | Rendered chart [3]: bar chart -> outputs\charts\chart_3_bar chart.png
2026-07-23 02:39:38,891 | INFO | app.nodes.visualization | Rendered chart [4]: bar chart -> outputs\charts\chart_4_bar chart.png
2026-07-23 02:39:38,921 | ERROR | app.nodes.visualization | Failed to render chart [bar chart]: Cannot use method 'nlargest' with dtype str
2026-07-23 02:39:39,675 | INFO | app.nodes.visualization | Rendered chart [6]: histogram -> outputs\charts\chart_6_histogram.png
2026-07-23 02:39:39,675 | INFO | app.nodes.visualization | Visualization Node completed — 5 generated, 1 failed.
2026-07-23 02:39:43,219 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 02:39:43,221 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 16.000000 seconds
2026-07-23 02:40:00,085 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 02:40:00,507 | INFO | app.nodes.report_generator | Report Generator Node started
2026-07-23 02:40:01,782 | INFO | app.nodes.report_generator | Report successfully compiled and saved to: outputs/reports\report_44e2e7c0.pdf
2026-07-23 20:15:42,878 | INFO | app.nodes.file_loader | Attempting to load file: sample_data/Sales-Export_2019-2020.csv (Extension: .csv)
2026-07-23 20:15:42,904 | INFO | app.nodes.file_loader | Successfully read CSV using 'utf-8' encoding.
2026-07-23 20:15:43,084 | INFO | app.nodes.file_loader | Converted column 'date' to datetime (valid ratio: 100.00%).
2026-07-23 20:15:43,085 | INFO | app.nodes.file_loader | File successfully loaded into DataFrame. Dimensions: 1000 rows x 10 columns.
2026-07-23 20:15:43,087 | INFO | app.nodes.validation | Validation Node started — 1000 rows, 10 columns
2026-07-23 20:15:43,118 | INFO | app.nodes.validation | Validation complete — Health Score: 100.0/100 (Grade A)
2026-07-23 20:15:43,125 | INFO | app.nodes.cleaning | Starting data cleaning on dataset with 1000 rows and 10 columns.
2026-07-23 20:15:43,180 | INFO | app.nodes.cleaning | Data cleaning completed successfully. Rows: 1000 -> 1000. Columns converted: 0.
2026-07-23 20:15:43,182 | INFO | app.nodes.profiling | Profiling Node started — 1000 rows, 10 columns
2026-07-23 20:15:43,236 | INFO | app.nodes.profiling | Profiling complete — Analyzed 1 numeric, 8 categorical, and 1 datetime column(s).
2026-07-23 20:15:43,237 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-23 20:15:45,646 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 20:15:45,680 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 6 analyses and 6 charts
2026-07-23 20:15:45,686 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-23 20:15:45,752 | INFO | app.nodes.statistics | Statistics Node completed — produced 6 analyses (0 unsupported).
2026-07-23 20:15:45,761 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-23 20:15:45,764 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-23 20:15:45,833 | WARNING | matplotlib.font_manager | findfont: Failed to find font weight medium, now using 400.
2026-07-23 20:15:46,412 | INFO | app.nodes.visualization | Rendered chart [1]: line chart -> outputs\charts\chart_1_line chart.png
2026-07-23 20:15:46,908 | INFO | app.nodes.visualization | Rendered chart [2]: bar chart -> outputs\charts\chart_2_bar chart.png
2026-07-23 20:15:47,426 | INFO | app.nodes.visualization | Rendered chart [3]: bar chart -> outputs\charts\chart_3_bar chart.png
2026-07-23 20:15:47,808 | INFO | app.nodes.visualization | Rendered chart [4]: bar chart -> outputs\charts\chart_4_bar chart.png
2026-07-23 20:15:48,341 | INFO | app.nodes.visualization | Rendered chart [5]: bar chart -> outputs\charts\chart_5_bar chart.png
2026-07-23 20:15:48,831 | INFO | app.nodes.visualization | Rendered chart [6]: bar -> outputs\charts\chart_6_bar.png
2026-07-23 20:15:48,832 | INFO | app.nodes.visualization | Visualization Node completed — 6 generated, 0 failed.
2026-07-23 20:15:50,637 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 20:15:51,971 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 20:15:51,973 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 1.000000 seconds
2026-07-23 20:15:53,859 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 20:15:53,873 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-23 20:15:55,091 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 20:15:55,093 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 20.000000 seconds
2026-07-23 20:16:16,073 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 20:16:16,082 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 6 analyses and 6 charts
2026-07-23 20:16:16,097 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-23 20:16:16,203 | INFO | app.nodes.statistics | Statistics Node completed — produced 6 analyses (0 unsupported).
2026-07-23 20:16:16,759 | INFO | app.nodes.visualization | Rendered chart [1]: line_chart -> outputs\charts\chart_1_line_chart.png
2026-07-23 20:16:17,245 | INFO | app.nodes.visualization | Rendered chart [2]: bar_chart -> outputs\charts\chart_2_bar_chart.png
2026-07-23 20:16:17,255 | ERROR | app.nodes.visualization | Failed to render chart [bar_chart]: datetime64 type does not support operation 'sum'
2026-07-23 20:16:17,783 | INFO | app.nodes.visualization | Rendered chart [4]: bar_chart -> outputs\charts\chart_4_bar_chart.png
2026-07-23 20:16:18,385 | INFO | app.nodes.visualization | Rendered chart [5]: bar_chart -> outputs\charts\chart_5_bar_chart.png
2026-07-23 20:16:18,863 | INFO | app.nodes.visualization | Rendered chart [6]: histogram -> outputs\charts\chart_6_histogram.png
2026-07-23 20:16:18,864 | INFO | app.nodes.visualization | Visualization Node completed — 5 generated, 1 failed.
2026-07-23 20:16:20,211 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 20:16:20,213 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 19.000000 seconds
2026-07-23 20:16:40,433 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-23 20:16:42,460 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-23 20:16:42,461 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 24.000000 seconds
